id,customer_id,age,income_fcfa,city,country,signup_date,last_purchase_date,gender,segment,product_category,quantity,unit_price_fcfa,total_amount_fcfa,payment_method,email,phone,is_member,latitude,longitude
291,32399,38,1093992.0,Dakar,Mali,2024-02-25,2023-02-20,F,Standard,Travel,4,34003,136012,Card,user32399@outlook.com,+221935722777,yes,15.81058838002723,-19.628236713291233
292,56214,18,294017.0,Nouakchott,Mali,2025-05-02,2025-02-22,F,Standard,Logistics,6,32629,195774,MobileMoney,user56214@yahoo.com,+221718671365,yes,17.350617994535476,-20.49908653510483
293,96416,18,553109.0,Bamako,Mali,2024-08-24,2022-01-12,female,Standard,Travel,3,43069,129207,Card,user96416@companymail.com,00221763079679,True,16.296922677955763,-15.258794341015918
294,80271,31,713788.0,Dakar,Senegal,2023-04-14,2024-07-10,MALE,Standard,Logistics,3,57120,171360,Card,user80271@gmail.com,+221849288337,True,15.06254231902811,-16.4160888285833
295,54064,40,745566.0,Bamako,Mali,2022-03-06,2023-01-12,F,Standard,Logistics,5,52548,262740,Card,user54064companymail,00221452579827,False,11.688857317960633,-14.512224051462592
296,80091,44,223628.0,Ziguinchor,Cote dIvoire,2023-02-10,2024-07-14,Unknown,VIP,Logistics,6,7013,42078,BankTransfer,user80091@gmail.com,+221 143452035,yes,14.17567215974972,-15.862201466181602
297,50818,18,845914.0,Kaolack,Mauritania,2023-08-27,2025-06-15,M,Corporate,Transport,5,31298,156490,MobileMoney,user50818@companymail.com,082135,no,14.029924215963295,-19.659334740591934
298,55525,43,250103.0,Nouakchott,Senegal,2025-01-03,2024-08-29,male,Standard,Transport,3,18839,56517,MobileMoney,user55525@companymail.com,+221875317632,1,12.433849653815685,-17.171692750594236
299,29830,32,731919.0,Bamako,Cote dIvoire,2024-08-30,2025-08-16,M,Standard,Transport,3,46261,138783,Cheque,user29830@gmail..com,00221016201998,1,11.727675450786768,-17.024601027690967
300,27429,24,620392.0,Saint-Louis,Mali,2025-09-09,2023-03-10,,Standard,Logistics,3,35048,105144,Cash,user27429@example.com,+221977817744,1,15.68543869313405,-20.157475975422006
301,16893,27,,Abidjan,Senegal,2023-03-24,2024-06-27,Unknown,Standard,Transport,3,42274,271388,MobileMoney,user16893@companymail.com,+221 411420819,0,15.349008644741625,-20.713874922281978
302,89909,45,218382.0,Abidjan,Senegal,2022-04-22,2022-09-19,,Standard,Transport,3,0,0,MobileMoney,user89909@yahoo.com,316901,no,12.365206039864775,-19.44216482735311
303,57333,38,640344.0,Dakar,Senegal,2023-06-07,2023-02-03,Unknown,VIP,Travel,4,22528,90112,Cash,user57333@gmail.com,+221183800038,yes,13.20824298712762,-11.290252929983758
304,13436,36,863163.0,Dakar,Senegal,2024-06-22,2025-05-25,female,Standard,Transport,6,24581,147486,MobileMoney,user13436@outlook.com,028845593,yes,17.022444546308325,-18.638232282664646
305,84290,38,505367.0,Dakar,Senegal,2023-08-15,2025-10-23,MALE,Standard,Logistics,4,16604,66416,Card,user84290@companymail.com,+221004461519,yes,12.944606972966879,-13.701399625839855
306,86213,46,275360.0,Bamako,Mauritania,2024-02-23,2025-05-10,female,Standard,Transport,4,19836,79344,BankTransfer,user86213@yahoo.com,941775,no,15.041597807867603,-18.805981528439393
307,15895,34,,Bamako,Mali,2024-06-28,2023-12-17,,Budget,Transport,6,17308,103848,Card,user15895@yahoo.com,+221089472337,yes,14.320443400864038,-14.733483541380023
308,29738,36,481834.0,Bamako,Mali,2022-10-22,2022-01-31,male,Standard,Equipment,5,22572,112860,Card,user29738@yahoo.com,+221826813273,no,15.712726942124124,-14.692525033326458
309,40746,49,164775.0,Nouakchott,Mali,2025-08-14,2022-02-03,,Standard,Logistics,2,21893,43786,MobileMoney,user40746@gmail.com,032291,1,12.98778469468714,-14.542228476143864
310,59377,31,262837.0,Abidjan,Senegal,2023-06-19,2023-03-13,male,Standard,Equipment,3,39729,119187,Cash,user59377@outlook.com,917079,True,14.880166955080213,-16.236517973973122
311,58404,42,328150.0,Dakar,Senegal,2022-08-02,2024-05-14,M,VIP,Transport,120,39258,4710960,Card,user58404@gmail.com,00221844536685,0,15.037445154691754,-13.267900263656545
312,64045,29,1110692.0,,Mali,2024-06-10,2023-10-15,male,Standard,Logistics,6,39716,238296,Card,user64045@companymail.com,+221089846039,yes,15.160361612458438,-16.264938091941815
313,49790,30,999602.0,Saint-Louis,Senegal,2023-02-14,2024-01-15,F,Standard,Transport,1,49100,143200,Card,user49790@outlook.com,00221453596287,yes,14.858147715925226,-12.25941081197916
314,15600,34,997676.0,Saint-Louis,Senegal,2022-02-13,2024-05-30,female,Standard,Transport,6,34060,204360,MobileMoney,user15600@yahoo.com,119888,yes,15.389218641188219,-22.259759409565298
315,50764,41,517321.0,Bamako,Senegal,2023-12-08,2024-04-27,M,Standard,Transport,5,25630,128150,MobileMoney,user50764gmail,287208902,False,19.08354066410162,-16.355141256999545
316,84543,49,778528.0,Abidjan,Senegal,2023-04-26,2024-05-18,M,Corporate,Transport,4,61537,339597,MobileMoney,user84543@companymail.com,+221593195945,no,19.82259555354221,-16.550029222393
317,55714,36,226961.0,Thiès,Cote dIvoire,2023-09-10,2022-05-22,F,NGO,Transport,4,45868,183472,MobileMoney,user55714@example.com,863945844,yes,13.421567718426555,-20.20955953741647
318,66835,18,451841.0,Ziguinchor,Senegal,2022-05-11,2023-09-04,MALE,Standard,Transport,4,36828,147312,Card,user66835@companymail.com,121991254,True,10.063514039295,-15.661247334708783
319,83744,43,590062.0,Abidjan,Senegal,2024-07-30,2022-01-02,F,Standard,Travel,2,35994,71988,Cash,user83744@yahoo.com,411026468,no,15.890990601443946,-21.870248026729854
320,66491,64,236112.0,Saint-Louis,Senegal,2022-07-15,2023-02-12,F,Standard,Transport,2,38476,76952,MobileMoney,user66491@companymail.com,100985531,True,15.072504919802531,-19.362552977280984
321,28589,36,510400.0,Dakar,Mali,2025-03-05,2022-05-20,female,Standard,Transport,3,32575,97725,BankTransfer,user28589@gmail.com,+221 275680184,yes,16.82208371836716,-23.39726343869342
322,53484,18,1237974.0,Kaolack,Cote dIvoire,2024-07-16,2024-06-03,male,Standard,Transport,4,36539,146156,Card,,883890403,no,15.269771799430634,-12.724120449111554
323,92989,37,629238.0,Dakar,Cote dIvoire,2024-11-25,2024-09-08,F,Standard,Logistics,4,250000,1043809,Card,user92989@gmail.com,421529041,no,14.817207879051438,-18.094648481835886
324,46212,35,780375.0,Nouakchott,Senegal,2023-01-27,2022-06-26,F,Corporate,Transport,4,26282,105128,MobileMoney,user46212@example.com,133360,True,16.957813191754447,-10.899347895551063
325,53525,34,103317.0,Dakar,Senegal,2024-10-23,2024-07-14,M,Standard,Travel,5,15391,76955,MobileMoney,user53525@yahoo.com,+221989535965,True,17.237561176827683,-14.991150220441513
326,57202,46,,Saint-Louis,Senegal,2025-07-15,2025-09-27,MALE,Standard,Travel,6,10092,60552,MobileMoney,user57202@gmail.com,+221477983956,no,11.926879882438003,-16.055705359946927
327,42635,52,402451.0,Kaolack,Mauritania,2025-05-05,2022-06-06,M,Standard,Transport,3,45655,136965,Cash,user42635@yahoo.com,+221727405168,yes,13.066787625720831,-19.158683082842998
328,73208,43,283734.0,Nouakchott,Senegal,2025-05-15,2022-10-15,,Budget,Logistics,3,16005,48015,MobileMoney,user73208yahoo,+221933324879,no,14.488814081422642,-20.53905010706226
329,43828,33,405234.0,Dakar,Senegal,2023-03-22,2023-05-09,,Standard,Transport,4,40584,162336,Cash,user43828@outlook.com,891646,False,14.896875247849167,-15.831085278309162
330,28711,49,184608.0,Dakar,Mauritania,2024-08-15,2022-06-26,M,Standard,Consulting,3,21148,63444,MobileMoney,user28711example,570040298,no,14.248033593295501,-17.614542027818946
331,13420,18,843882.0,Dakar,Senegal,2024-02-01,2024-01-25,Unknown,Standard,Transport,5,21341,106705,BankTransfer,user13420@example.com,+221657753335,0,15.568414355723771,-21.4178109464559
332,10301,26,367973.0,Dakar,Mali,2024-03-09,2025-07-07,M,Budget,Transport,6,26382,158292,MobileMoney,user10301@gmail.com,+221150856074,no,16.6922095786342,-21.950575249524952
333,55236,28,288897.0,Dakar,Senegal,2025-11-27,2022-02-20,M,VIP,Transport,5,37330,186650,Cash,user55236@example.com,566408583,no,18.145419421441456,-20.27611118743075
334,76235,35,406838.0,Bamako,Senegal,2024-02-07,2024-01-23,F,Corporate,Consulting,5,19537,97685,,user76235@yahoo.com,+221239727536,no,15.857826047545798,-11.937098324201306
335,64240,41,880119.0,Dakar,Senegal,2024-11-28,2024-01-31,M,Standard,Transport,6,27597,165582,BankTransfer,user64240@example.com,00221448293406,1,12.99533264309378,-10.760166245966087
336,75726,33,486931.0,Dakar,Mauritania,2023-09-25,2022-03-24,M,Standard,Transport,3,34691,104073,MobileMoney,user75726@yahoo.com,+221582148009,True,14.405247549604363,-16.78503255807327
337,20492,24,,Abidjan,Senegal,2024-06-04,2024-03-07,Unknown,Standard,Consulting,6,20477,122862,Card,user20492@companymail.com,+221243577306,no,14.549295517480886,-16.953171611276133
338,16102,47,594806.0,Thiès,Senegal,2022-06-23,2023-07-31,Unknown,Standard,Logistics,2,52139,104278,Cash,user16102@gmail.com,+221 357528234,no,15.729280479962318,-18.408961115488562
339,60336,32,,Thiès,Mali,2024-05-11,2023-09-04,,VIP,Travel,3,14330,42990,BankTransfer,user60336@gmail.com,+221991519079,no,15.476336066867884,-20.203456044928505
340,95314,36,123419.0,Thiès,Senegal,2023-08-12,2022-08-22,,Corporate,Transport,4,32382,129528,MobileMoney,user95314@example.com,+221 909507424,yes,18.80079330222302,-13.274462827178267
341,36641,42,1104173.0,Nouakchott,Senegal,2022-03-06,2025-09-26,,Standard,Equipment,4,50270,201080,BankTransfer,user36641@outlook.com,00221003880231,False,13.776973729490182,-11.779270818308591
342,44584,35,592047.0,Dakar,Mali,2023-12-29,2023-06-09,M,Standard,Consulting,4,19106,76424,Card,user44584@outlook.com,+221 002530614,no,15.469501067533606,-20.080257257517854
343,42745,36,429355.0,Abidjan,Senegal,2025-12-13,2022-09-07,Unknown,Standard,Transport,3,33684,101052,Card,user42745@example.com,00221679568581,0,19.409422795488183,-17.648515135273804
344,33093,47,365725.0,Abidjan,Senegal,2023-07-09,2022-07-17,,Standard,Consulting,6,36594,219564,Cheque,user33093@gmail.com,00221151277387,1,13.529586206192796,-18.7495989021305
345,76105,37,1040540.0,Dakar,Mali,2024-12-04,2023-07-08,Unknown,Standard,Transport,4,25319,101276,MobileMoney,user76105@yahoo.com,+221039569377,0,14.99029739234071,-18.66071722459493
346,61885,45,2868489.0,Nouakchott,Senegal,2025-06-03,2024-08-18,male,Standard,Travel,3,34070,145686,Cash,,853169222,False,12.810238997751968,-13.842275233710412
347,46631,42,589053.0,,Senegal,2025-03-24,2022-03-30,M,Budget,Transport,4,41737,166948,Card,user46631@companymail..com,429468,1,0.0,0.0
348,82991,59,,Dakar,Senegal,2023-02-07,2025-12-02,,Standard,Consulting,7,29394,205758,MobileMoney,user82991@outlook.com,955298342,True,13.139565703724717,-16.00059092719108
349,14014,40,410169.0,Abidjan,Mali,2024-03-08,2024-04-08,female,NGO,Transport,9,44172,397548,Cash,user14014@gmail.com,00221775095968,yes,16.793601806982693,-15.215285678082402
350,21093,43,582653.0,Bamako,Senegal,2024-05-08,2024-07-19,FEMALE,Standard,Travel,4,39713,171115,MobileMoney,user21093@example..com,00221761015193,1,14.99463771806279,-17.826453520805455
351,28070,48,109896.0,Bamako,Senegal,2024-09-24,2025-09-11,M,Budget,Transport,1,28005,28005,Card,user28070@companymail.com,+221257514585,0,12.829205480035412,-14.72079651903968
352,45777,36,550016.0,Dakar,Senegal,2023-05-15,2024-05-31,M,VIP,Travel,6,48529,291174,MobileMoney,user45777@companymail.com,+221094456364,yes,16.381135395583343,-16.957044478387648
353,66958,27,584702.0,Kaolack,Mali,2023-07-14,2023-08-29,M,Standard,Travel,4,26109,62748,Card,user66958@yahoo.com,781377,0,15.059332077743173,-13.748610236531661
354,92074,29,997301.0,Abidjan,Senegal,2022-04-13,2025-04-08,Unknown,Standard,Transport,5,45271,240200,Cheque,user92074@gmail.com,208022,0,16.605637554446908,-21.966615914777563
355,20729,29,,Thiès,Mali,2023-11-28,2022-03-17,M,Standard,Equipment,4,26324,105296,Cash,user20729@gmail.com,00221061609979,0,12.404674744104502,-18.446325783020605
356,55017,24,481040.0,Thiès,Cote dIvoire,2023-06-04,2024-05-09,M,Corporate,Travel,3,31207,93621,MobileMoney,user55017companymail,00221127208737,no,15.437648824497323,-17.615439428553103
357,76320,39,1116584.0,Dakar,Mali,2022-03-11,2024-03-31,FEMALE,VIP,Transport,4,33048,132192,Cash,user76320@yahoo.com,+221209453626,1,16.246683389289416,-25.416622153414046
358,37751,27,,Dakar,Senegal,2023-03-14,2023-01-09,M,VIP,Transport,2,39063,78126,MobileMoney,user37751@companymail.com,+221600113031,no,13.853245019528526,-20.657858200735603
359,88069,37,457611.0,Abidjan,Senegal,2023-08-12,2025-11-04,Unknown,Corporate,Logistics,4,6039,24156,Cheque,user88069@outlook.com,+221388046341,0,12.181994546063697,-19.840797763076356
360,64748,33,578339.0,Saint-Louis,Senegal,2022-07-16,2022-10-28,F,Standard,Transport,1,40496,40496,BankTransfer,user64748@example.com,00221963003356,no,14.616785009259212,-14.55538201552995
361,15801,35,155846.0,Nouakchott,Cote dIvoire,2024-12-10,2024-07-17,,Standard,Transport,2,33770,67540,MobileMoney,user15801@yahoo.com,+221949225062,no,17.156230587561858,-19.5205300389438
362,29190,42,188418.0,Saint-Louis,Senegal,2025-05-01,2022-11-08,male,Standard,Transport,4,38429,153716,MobileMoney,user29190yahoo,668028717,no,16.951860661268114,-19.85423696191793
363,59689,28,272144.0,Bamako,Cote dIvoire,2025-07-13,2024-12-08,,Budget,Transport,2,41030,82060,BankTransfer,user59689@gmail.com,726835840,yes,13.843143130488846,-14.947542658031423
364,60993,43,344839.0,Thiès,Senegal,2024-12-28,2025-01-10,,Standard,Transport,1,39726,39726,BankTransfer,,829134,yes,12.133829127247115,-22.253731937370162
365,39592,54,233125.0,Thiès,Senegal,2022-06-22,2022-01-26,M,Standard,Transport,1,10912,10912,Cheque,user39592@gmail.com,+221871774286,yes,13.837640559300855,-23.613732202330716
366,20647,39,440385.0,Dakar,Mali,2025-12-15,2023-01-25,M,Standard,Travel,5,22268,111340,Card,user20647@yahoo.com,00221945897243,no,95.0,-250.0
367,18716,26,351083.0,Thiès,Mali,2025-06-15,2024-09-23,F,Corporate,Equipment,4,38994,155976,Cheque,user18716@companymail.com,+221 496035871,True,15.592893566609554,-21.743120304235063
368,98891,28,855584.0,Kaolack,Senegal,2022-12-25,2023-02-07,female,Standard,Transport,5,37396,186980,Cash,user98891@example.com,+221 946264955,yes,14.489996994191756,-21.629037883978945
369,97545,32,338452.0,Nouakchott,Cote dIvoire,2024-06-09,2022-01-27,,Standard,Consulting,8,25525,204200,Card,user97545@yahoo.com,+221378183563,yes,13.193471576525715,-15.679698624936053
370,99912,28,114116.0,Bamako,Senegal,2025-01-17,2024-06-28,F,Standard,Consulting,4,43852,175408,Cash,user99912@outlook.com,970792497,no,16.908526134521335,-14.772078486262261
371,80316,23,,Dakar,Mali,2023-03-10,2024-08-07,male,Corporate,Travel,2,31923,63846,Card,user80316@outlook.com,333564,0,14.980851734889669,-15.033407352443623
372,12368,37,446183.0,Dakar,Cote dIvoire,2023-02-20,2024-07-27,M,Budget,Transport,4,45629,182516,MobileMoney,user12368@yahoo.com,+221767375276,yes,15.570831305461882,-14.0736700190783
373,87575,32,268276.0,Dakar,Mali,2022-06-21,2022-04-24,Unknown,NGO,Transport,4,49520,340041,BankTransfer,user87575@companymail.com,00221309217744,yes,11.250029131737465,-13.676597039955594
374,16655,37,476395.0,Ziguinchor,Mali,2022-06-16,2023-03-05,MALE,VIP,Travel,3,38340,115020,MobileMoney,user16655@gmail.com,+221300533282,yes,9.851470258605428,-23.78577062648079
375,80031,49,236061.0,Abidjan,Senegal,2023-10-05,2023-02-02,F,VIP,Travel,8,41667,333336,MobileMoney,user80031@yahoo.com,304100,no,11.824908437111183,-16.048764120211597
376,86429,32,548480.0,,Senegal,2022-11-04,2024-09-19,F,Standard,Equipment,3,27698,83094,MobileMoney,user86429@companymail..com,00221853272034,yes,13.738913148786448,-18.988824598708675
377,97922,21,2184194.0,Dakar,Mali,2022-01-11,2022-12-20,M,Budget,Equipment,5,45707,228535,MobileMoney,user97922@gmail.com,477380,no,15.852712035227617,-19.642272737971307
378,65766,30,152305.0,Kaolack,Senegal,2022-01-07,2025-04-13,male,Standard,Transport,4,37617,150468,Card,user65766@outlook.com,478287,0,10.015506259185404,-15.718756103373883
379,23403,44,330135.0,Kaolack,Cote dIvoire,2023-06-25,2025-12-14,male,Standard,Logistics,3,31463,94389,BankTransfer,user23403@example.com,313417026,no,17.885704128743974,-22.590886439687253
380,42097,43,299869.0,Bamako,Senegal,2025-03-11,2024-06-08,M,Budget,Transport,1,20374,20374,MobileMoney,user42097@gmail.com,+221 121156558,yes,15.041132053540252,-22.65332581761696
381,88657,41,346989.0,Ziguinchor,Senegal,2025-12-03,2025-06-04,F,VIP,Transport,8,29175,233400,MobileMoney,user88657@yahoo.com,754816,1,17.42058998589982,-15.499281767754848
382,20966,28,829815.0,Bamako,Senegal,2023-01-17,2024-06-14,F,Standard,Equipment,6,21686,130116,MobileMoney,user20966@yahoo..com,00221386134197,no,12.928059835051743,-15.936641947467304
383,62921,44,623247.0,Bamako,Senegal,2022-09-16,2023-08-26,male,Standard,Transport,6,44138,264828,BankTransfer,user62921@gmail.com,+221204768177,False,15.70771986834498,-16.98980203238547
384,59726,47,,Dakar,Mali,2024-03-28,2023-01-06,male,Standard,Logistics,2,-5000,-10000,Card,user59726@yahoo.com,+221217534488,no,14.870391859941574,-20.03974021416941
385,60300,27,458310.0,Abidjan,Mali,2025-03-01,2022-01-28,M,Budget,Travel,5,45995,229975,Card,user60300@gmail.com,+221127467547,0,16.33537262610911,-15.168511096253626
386,32677,35,,Dakar,Mali,2022-08-31,2024-03-28,Unknown,Standard,Transport,5,64832,324160,MobileMoney,user32677@companymail.com,002955,0,14.232417264800565,-15.359091323818571
387,65609,59,230543.0,Bamako,Cote dIvoire,2022-11-09,2025-10-07,female,Standard,Travel,3,29475,88425,MobileMoney,user65609@companymail.com,+221641306333,yes,15.646430418015177,-17.144086454857636
388,66661,26,704158.0,Saint-Louis,Cote dIvoire,2022-12-12,2024-10-16,F,Standard,Travel,2,42159,84318,BankTransfer,user66661@outlook.com,378035755,True,16.9043906375424,-20.93196312380931
389,41024,18,300000000.0,,Cote dIvoire,2023-12-07,2022-09-16,,Standard,Logistics,5,20824,104120,Card,user41024@outlook.com,+221865015040,no,95.0,200.0
390,80313,52,958502.0,Nouakchott,Senegal,2025-04-10,2022-05-29,Unknown,Standard,Transport,50,32633,1631650,Card,user80313@gmail.com,+221 649007862,1,15.1844884649793,-14.88649896742667
391,63006,49,,Abidjan,Cote dIvoire,2023-01-15,2023-11-01,MALE,Standard,Transport,6,17272,103632,BankTransfer,user63006@example.com,+221293329548,yes,10.924275525555302,-13.418426331594638
392,25338,30,221282.0,Abidjan,Senegal,2022-05-24,2024-08-11,M,VIP,Transport,3,41818,125454,MobileMoney,user25338@gmail.com,+221 823048139,yes,,-18.379609810128983
393,78027,34,329016.0,Kaolack,Senegal,2023-09-11,2023-12-11,,VIP,Transport,7,30734,215138,MobileMoney,user78027@outlook.com,+221782855645,no,18.60932508692498,-18.149018903424786
394,90135,20,631524.0,Bamako,Mali,2022-02-11,2023-11-03,M,Standard,Transport,4,10345,41380,Card,,284471,no,12.211127904502609,-17.88506732407518
395,29508,36,,Kaolack,Senegal,2022-09-26,2022-02-01,male,Standard,Travel,5,26780,133900,,user29508@gmail.com,00221864536032,no,14.517237479144113,-16.575320973267083
396,13051,49,,Abidjan,Senegal,2023-12-18,2023-01-28,M,Budget,Transport,5,56517,282585,MobileMoney,user13051@outlook.com,+221301865101,no,16.460962601828225,-19.14320190018007
397,58747,28,239879.0,Saint-Louis,Senegal,2025-06-28,2025-07-13,F,Budget,Equipment,3,39925,119775,Cash,user58747@gmail..com,+221276836016,1,14.7628349469331,-26.08255517271475
398,97142,46,218903.0,Nouakchott,Senegal,2025-08-18,2024-12-11,female,Budget,Transport,11,44229,486519,BankTransfer,,+221598496078,no,15.030199102986451,-13.821692995058708
399,97235,41,401564.0,Nouakchott,Mali,2025-03-10,2025-03-02,male,Standard,Logistics,5,36507,182535,,user97235@outlook.com,+221 457319714,yes,13.918001116952722,-12.01593315851235
400,64021,42,300000000.0,Bamako,Senegal,2022-11-08,2023-02-01,F,Standard,Travel,4,32821,131284,Cash,user64021@example.com,+221 545522822,1,13.84369549382417,-19.237199578817137
401,76412,29,300000000.0,Thiès,Senegal,2024-06-30,2024-06-12,F,Standard,Transport,1,35187,35187,MobileMoney,user76412@outlook.com,+221 169930541,no,14.526611692829244,-20.59996010675632
402,68335,31,591245.0,Dakar,Senegal,2022-12-13,2022-05-14,male,Standard,Transport,3,37945,113835,MobileMoney,user68335@gmail.com,+221232530448,no,14.78334284427871,-17.811301567170666
403,66179,18,591277.0,Abidjan,Senegal,2024-06-12,2022-05-31,M,VIP,Consulting,3,21840,65520,,user66179@gmail.com,00221747960672,yes,12.33711747684538,-17.96251165118632
404,42093,28,710317.0,Dakar,Mauritania,2022-04-14,2022-12-05,M,Standard,Equipment,2,44157,88314,Card,user42093@outlook.com,153259819,yes,14.567956028107941,-14.413444268511121
405,79678,49,1221594.0,Abidjan,Senegal,2023-01-14,2024-05-16,,NGO,Consulting,5,48462,242310,Card,user79678yahoo,+221453616104,yes,17.83706787741865,-17.236081675064884
406,90738,24,1148706.0,Kaolack,Senegal,2022-06-10,2024-02-21,M,Standard,Transport,5,32641,163205,MobileMoney,user90738@gmail.com,703849,False,13.86173241282219,-19.777868491113548
407,49734,26,314972.0,Saint-Louis,Mali,2023-10-04,2023-04-12,female,VIP,Transport,3,28724,86172,MobileMoney,user49734@companymail.com,+221240751338,no,12.225490034250743,-21.355228351674146
408,82615,43,127806.0,Nouakchott,Mauritania,2025-04-30,2022-07-12,,Budget,Travel,4,26097,104388,MobileMoney,user82615@gmail.com,+221205700661,yes,14.397167864027146,-14.803097445540978
409,83523,40,299505.0,Bamako,Mali,2023-03-09,2023-02-17,F,Standard,Travel,7,56111,392777,MobileMoney,user83523@example.com,00221577087885,yes,,-15.60146627650725
410,27019,43,470902.0,Ziguinchor,Cote dIvoire,2022-07-29,2022-02-10,F,Budget,Logistics,3,29573,88719,MobileMoney,user27019@outlook.com,+221 792695252,yes,12.02331634935612,-14.218320365724542
411,93613,21,362223.0,Ziguinchor,Senegal,2023-04-21,2025-03-02,male,Budget,Equipment,3,42840,128520,MobileMoney,user93613@example.com,+221807430884,no,14.97833692346524,-20.30456025216328
412,96672,66,1465552.0,Saint-Louis,Senegal,2025-08-09,2025-12-21,,Corporate,Logistics,5,32725,163625,MobileMoney,user96672@companymail.com,+221898670399,yes,13.279435925697843,-11.884689301415012
413,83847,20,455099.0,Abidjan,Senegal,2022-03-04,2023-10-10,MALE,Standard,Transport,6,32076,192456,Card,user83847@outlook..com,829904,no,13.450571666293449,-22.63108352117171
414,92750,37,666123.0,Thiès,Cote dIvoire,2023-04-18,2023-05-12,female,Standard,Transport,3,25823,77469,BankTransfer,user92750@gmail.com,385529,no,15.006854760770777,-15.27119693579556
415,89634,33,512641.0,Nouakchott,Senegal,2025-10-13,2023-06-11,M,Standard,Transport,3,23356,70068,MobileMoney,user89634@yahoo.com,953246510,0,11.63365080927533,-23.128748301590704
416,38251,21,365501.0,Abidjan,Senegal,2023-02-28,2024-12-12,,Standard,Logistics,5,43879,219395,BankTransfer,user38251@yahoo.com,+221520339175,no,11.216860699497749,-19.7709941450954
417,35945,31,141792.0,Thiès,Senegal,2024-12-12,2024-08-09,F,Standard,Transport,4,23085,46929,MobileMoney,user35945@example.com,+221027323313,no,16.041744389003863,-12.71693120865612
418,42217,35,429266.0,Bamako,Senegal,2023-09-16,2023-11-10,F,Standard,Transport,5,40550,202750,Card,,830004,0,-120.0,-250.0
419,18308,27,3171741.0,Ziguinchor,Senegal,2023-05-13,2024-04-12,M,Standard,Equipment,4,36087,144348,MobileMoney,,+221558095772,no,12.74664460938529,-19.038661246461544
420,15949,46,213273.0,Thiès,Mauritania,2023-01-07,2025-05-01,M,Standard,Consulting,3,-12000,-36000,Card,user15949@outlook.com,930841163,0,11.100320929223123,-18.956511128465063
421,61990,33,151460.0,Nouakchott,Senegal,2023-12-06,2022-03-31,Unknown,Budget,Consulting,6,27681,166086,MobileMoney,user61990@gmail.com,+221168015768,1,13.727727066302334,-17.098133667493673
422,11150,19,1438104.0,Dakar,Mali,2024-01-24,2022-09-30,F,Budget,Travel,1,47962,47962,MobileMoney,user11150@yahoo..com,+221832644155,no,15.556117495302331,-15.85757702771783
423,99480,18,702396.0,Thiès,Mali,2025-10-26,2024-01-16,F,Standard,Transport,5,33306,166530,BankTransfer,user99480@gmail.com,467542672,no,14.924675897464752,-13.645261851951908
424,84740,42,503558.0,Kaolack,Senegal,2024-12-06,2023-12-26,F,VIP,Logistics,4,66100,264400,MobileMoney,user84740outlook,+221199337244,False,19.48374677891457,-18.768702013825482
425,76617,18,1019280.0,Kaolack,Senegal,2023-08-08,2025-08-29,,Budget,Equipment,2,0,136133,MobileMoney,user76617@companymail.com,388188158,1,16.873831235578002,-22.235355190461604
426,26896,39,273239.0,,Senegal,2024-05-24,2023-01-03,Unknown,Standard,Logistics,5,64147,320735,Card,user26896@companymail.com,00221168530326,True,12.837684299686797,-16.92909411885372
427,56175,40,422120.0,Abidjan,Senegal,2023-02-18,2023-07-23,F,Corporate,Transport,5,33484,167420,Cheque,user56175example,+221942114774,yes,12.305889990347179,-18.772292512525183
428,17805,23,798185.0,Bamako,Mali,2025-09-15,2022-07-19,M,Corporate,Transport,4,37674,150696,BankTransfer,user17805@example.com,+221136596417,no,95.0,-250.0
429,15237,46,1596326.0,Bamako,Senegal,2023-02-07,2024-05-01,F,VIP,Travel,1,-5000,-5000,MobileMoney,user15237@example.com,176236,True,16.825144011466726,-16.506993254061616
430,30056,18,,Dakar,Senegal,2025-01-06,2022-10-09,,Budget,Logistics,4,16173,64692,Card,user30056@companymail.com,+221600383401,no,15.878739214539143,-18.039341262278366
431,55543,39,970380.0,Saint-Louis,Senegal,2022-08-22,2022-06-16,male,VIP,Travel,6,28659,171954,MobileMoney,user55543@yahoo.com,+221395578005,False,14.849703624431235,-16.480463380590617
432,66556,35,565862.0,Dakar,Mauritania,2023-12-08,2023-04-30,male,Standard,Logistics,2,30612,123757,,user66556@example.com,308249072,yes,15.247043134950033,-20.08333260056154
433,13343,34,496252.0,Thiès,Cote dIvoire,2023-11-11,2023-06-07,male,Standard,Consulting,6,37194,223164,MobileMoney,user13343@example.com,+221095024365,True,11.735853449035147,-15.939868409023504
434,23500,21,447918.0,Ziguinchor,Cote dIvoire,2023-04-19,2025-06-07,F,Standard,Equipment,3,48454,145362,Cash,user23500@companymail.com,+221 771601701,no,15.014078340393535,-21.351294590264935
435,63222,24,196068.0,Dakar,Cote dIvoire,2024-10-27,2024-08-30,Unknown,Budget,Consulting,3,37289,111867,MobileMoney,user63222@yahoo.com,+221 465557496,yes,14.842462794918028,-19.883194169089748
436,39375,54,801994.0,Thiès,Senegal,2022-06-09,2023-11-09,male,VIP,Transport,3,37498,112494,MobileMoney,user39375@gmail..com,+221 925200231,True,12.89172231379704,-18.12874269326183
437,19662,50,281431.0,Dakar,Cote dIvoire,2025-12-09,2022-02-07,M,Standard,Logistics,4,39612,158448,Card,user19662@outlook.com,+221726343863,yes,13.622947092863042,-12.174544755120856
